cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/30/2016,10/30/2016,"Remington","",1187,"lv",2.269301,43,48,3,,42.47155,47.11784,3.507929,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47849,74876,10/31/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/30/2016,10/30/2016,"Remington","",1176,"lv",2.260463,45,47,2,,44.4845,46.05565,2.507929,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47848,74875,10/31/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",11/2/2016,11/3/2016,"Keating Research, Inc.","B",605,"lv",2.251477,43,38,7,,42.646,39.39812,6.798171,,"","http://onsightpublicaffairs.com/2016/11/clinton-holds-5-point-lead-over-trump-among-likely-voters-in-new-colorado-poll-bennet-has-11-point-lead/",48356,75793,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",10/28/2016,11/3/2016,"SurveyMonkey","C-",2322,"lv",2.244357,42,47,6,,40.42752,46.72651,3.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48312,75679,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",10/31/2016,11/2/2016,"Emerson College","B",700,"lv",2.243273,34.5,49.2,4.9,,34.32106,47.5052,4.802299,,"","http://media.wix.com/ugd/3bebb2_f1333cfb6e9f42ae9d2e9dd81053b33a.pdf",48195,75477,11/3/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",10/27/2016,11/1/2016,"Quinnipiac University","A-",612,"lv",2.220695,48,43,3,,48.20634,42.70472,2.33131,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399",48101,75308,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/28/2016,11/2/2016,"University of Massachusetts Lowell","B",695,"lv",2.219404,44,44,5,,44.12452,44.26706,4.792949,,"","https://www.uml.edu/docs/TOPLINE-NH-GENERAL-20161103_tcm18-264691.pdf",48263,75589,11/3/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",10/28/2016,11/3/2016,"SurveyMonkey","C-",2454,"lv",2.218606,46,43,6,,44.42903,42.71948,3.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48307,75674,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/27/2016,11/1/2016,"Quinnipiac University","A-",602,"lv",2.218355,47,44,3,,47.21214,43.67687,2.33131,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399",48099,75306,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/28/2016,11/3/2016,"SurveyMonkey","C-",2292,"lv",2.213435,48,42,7,,46.43316,41.70017,4.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48302,75669,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",10/28/2016,11/1/2016,"The Times-Picayune/Lucid","",1113,"lv",2.207941,41,42,8,,40.89639,45.12566,6.163815,,"","https://luc.id/wp-content/uploads/2016/11/Arizona-Battleground-Results.pdf",48102,75313,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/20/2016,10/24/2016,"Marist College","A",768,"lv",2.19557,45,36,10,,42.90382,39.25739,7.189434,,"","http://www.nbcnews.com/politics/first-read/polls-clinton-holds-9-point-lead-new-hampshire-tied-nevada-n673361",47539,74346,10/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/20/2016,10/23/2016,"Siena College","A",792,"lv",2.194759,46,39,8,,45.67484,42.43784,5.623449,,"","http://files.constantcontact.com/9c83fb30501/a28d624b-bd7e-46a7-a024-573e184bd3bb.pdf",47325,74046,10/25/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New York",10/28/2016,11/3/2016,"SurveyMonkey","C-",1949,"lv",2.185524,57,32,5,,55.42219,31.75144,2.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48301,75668,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/27/2016,11/1/2016,"Quinnipiac University","A-",589,"lv",2.179597,41,46,5,,41.19919,45.73906,4.33131,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399",48100,75307,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",10/28/2016,11/3/2016,"SurveyMonkey","C-",2362,"lv",2.178474,44,43,9,,42.42248,42.75011,6.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48291,75658,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Indiana",11/1/2016,11/3/2016,"Public Opinion Strategies","B",600,"lv",2.151987,37,48,9,,37.19854,49.25185,8.216222,,"","http://www.wthr.com/article/exclusive-wthrhpi-poll-young-pulls-ahead-of-bayh-in-senate-race",48333,75722,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/28/2016,11/3/2016,"SurveyMonkey","C-",2004,"lv",2.150683,41,46,8,,39.42394,45.74328,5.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48304,75671,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/30/2016,10/30/2016,"Remington","",1106,"lv",2.14941,47,43,3,,46.47731,42.09017,3.507929,,"","http://projects.fivethirtyeight.com/polls/20161030_VA_1.pdf",47868,74911,10/31/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/31/2016,11/3/2016,"Trafalgar Group","C",1150,"lv",2.139926,44.77,44.33,5.04,,44.63298,42.01792,5.769608,,"","https://drive.google.com/file/d/0B4lhKxf9pMiteGplS1k1amdiVHc/view",48344,75734,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Minnesota",10/22/2016,10/26/2016,"SurveyUSA","A",656,"lv",2.121403,49,39,5,,47.21859,39.96666,4.542441,,"","http://www.surveyusa.com/client/PollReport.aspx?g=9749ea8d-a14e-4db8-bd3f-13cfb18c9d02",47712,74694,10/29/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/28/2016,11/3/2016,"SurveyMonkey","C-",2073,"lv",2.119897,48,40,7,,46.42804,39.7241,4.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48315,75682,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",10/31/2016,11/1/2016,"Susquehanna Polling & Research, Inc.","B-",681,"lv",2.119401,45,43,2,,45.15031,43.59974,2.421765,,"","https://mgtvwhtm.files.wordpress.com/2016/11/toplines-statewideabc272-oct16.pdf",48086,75228,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",10/27/2016,11/2/2016,"Stockton College","B",678,"lv",2.119124,51,40,3,,50.34551,40.12384,2.484326,,"","http://observer.com/2016/11/stockton-new-jersey-poll-clinton-51-trump-40/",48323,75695,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",10/28/2016,10/30/2016,"Emerson College","B",750,"lv",2.116889,46,42,5,,45.62491,41.24562,4.468516,,"","http://projects.fivethirtyeight.com/polls/20161101_Swing_1.pdf",47879,74932,11/1/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/30/2016,10/30/2016,"Remington","",989,"lv",2.094066,44,48,2,,43.47287,47.11149,2.507929,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47846,74873,10/31/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/28/2016,10/31/2016,"Emerson College","B",750,"lv",2.093538,44,41,8,,43.69675,39.86823,7.610742,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48079,75215,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/28/2016,10/30/2016,"Emerson College","B",800,"lv",2.090419,49,45,3,,48.66602,44.04314,2.468516,,"","http://projects.fivethirtyeight.com/polls/20161101_Swing_1.pdf",47877,74930,11/1/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",10/20/2016,10/26/2016,"Quinnipiac University","A-",791,"lv",2.08824,44,44,4,,43.88718,45.53662,2.515878,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397",47618,74522,10/27/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/28/2016,11/3/2016,"SurveyMonkey","C-",1927,"lv",2.085178,44,40,10,,42.41604,39.78019,7.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48274,75641,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",10/28/2016,11/3/2016,"SurveyMonkey","C-",1748,"lv",2.081891,44,43,8,,42.42085,42.75772,5.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48271,75638,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"South Carolina",10/28/2016,11/3/2016,"SurveyMonkey","C-",1583,"lv",2.074934,43,47,5,,41.43792,46.67794,2.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48309,75676,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/20/2016,10/25/2016,"University of North Florida","B+",819,"lv",2.063041,43,39,6,,43.82639,43.17532,4.157678,,"","http://www.firstcoastnews.com/news/unf-poll-shows-clinton-holds-a-slight-lead-over-trump-in-florida/343029691",47549,74383,10/27/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/20/2016,10/24/2016,"Suffolk University","B+",1000,"lv",2.057917,47.4,37.6,3.9,,46.88359,40.41818,3.816545,,"","https://www.suffolk.edu/documents/SUPRC/10_26_2016_marginals.pdf",47530,74325,10/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",10/28/2016,10/31/2016,"Emerson College","B",700,"lv",2.05298,43,47,2,,42.7035,45.8358,1.610742,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48078,75214,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/17/2016,10/18/2016,"Quinnipiac University","A-",1007,"lv",2.050747,47,40,7,,46.94754,42.10836,4.914063,,"","https://www.qu.edu/images/polling/us/us10192016_U29frgv.pdf",47078,73671,10/19/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",10/28/2016,11/3/2016,"SurveyMonkey","C-",1568,"lv",2.046609,45,43,7,,43.41868,42.76784,4.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48318,75685,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",10/27/2016,10/29/2016,"Dixie Strategies","C+",980,"lv",2.046548,39.39,51.53,2.96,,39.72584,51.75795,2.726542,,"","http://dfw.cbslocal.com/2016/11/01/donald-trump-surges-to-12-point-lead-in-texas/",47993,75052,11/1/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",10/20/2016,10/24/2016,"Marist College","A",707,"lv",2.04471,43,43,10,,40.9909,45.76451,7.189434,,"","http://www.nbcnews.com/politics/first-read/polls-clinton-holds-9-point-lead-new-hampshire-tied-nevada-n673361",47540,74347,10/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",10/26/2016,10/30/2016,"Franklin & Marshall College","B+",652,"lv",2.04034,49,38,4,,48.38186,40.65182,3.553415,,"","http://www.philly.com/philly/blogs/big_tent/Clinton-up-big-in-PA-says-new-FM-College-Poll.html",47876,74927,11/1/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",10/21/2016,10/22/2016,"YouGov","B",1031,"lv",2.034825,43,46,5,,42.43261,47.78519,5.177032,,"","https://today.yougov.com/news/2016/10/23/battlegrounds-presidential-race-tight-florida-and-/",47237,73920,10/23/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/28/2016,11/1/2016,"The Times-Picayune/Lucid","",972,"lv",2.027732,44,37,9,,43.88964,40.15809,7.163815,,"","https://luc.id/wp-content/uploads/2016/11/Colorado-Battleground-Results.pdf",48103,75314,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/26/2016,10/30/2016,"University of New Hampshire","B+",618,"lv",2.023511,46,39,6,,45.68743,41.7805,5.524175,,"","https://cola.unh.edu/sites/cola.unh.edu/files/research_publications/gsp2016_fall_nhelec103116.pdf",47871,74918,10/31/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/25/2016,10/26/2016,"Gravis Marketing","B-",1273,"rv",2.020665,49,47,1,,48.82456,47.91289,.6794444,,"","http://www.breitbart.com/2016-presidential-race/2016/10/29/exclusive-breitbartgravis-north-carolina-poll-clinton-trump-in-statistical-tie/",47766,74754,10/30/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",10/26/2016,10/28/2016,"Cygnal Political","",811,"lv",2.020176,32,56,,,31.62274,55.58637,,,"","http://www.runswitchpr.com/oct-2016-survey/",47792,74812,10/31/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/26/2016,10/30/2016,"Hampton University","B",802,"lv",2.018492,41,44,,,41.01717,44.7383,,,"","http://news.hamptonu.edu/release/Hampton-University%27s-CPP-Latest-Poll-Shows-VA-Voter-Shift-from-Clinton-to-Trump-Post-Email-Investigation",48097,75284,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/25/2016,10/26/2016,"Public Policy Polling","B+",742,"lv",2.016409,48,44,,,46.71931,44.83239,,,"","http://www.politico.com/states/f/?id=00000158-0ab5-d236-ad5d-dab74e5e0001",47637,74560,10/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/21/2016,10/24/2016,"NBC News/Wall Street Journal","A-",724,"lv",2.011529,43,34,7,,41.73952,37.1409,4.899272,,"","http://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2016/10/27/survey.pdf",47550,74505,10/27/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",10/30/2016,10/30/2016,"Remington","",952,"lv",2.008021,45,44,4,,44.46046,43.17109,4.507929,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47845,74872,10/31/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/20/2016,10/21/2016,"Public Policy Polling","B+",990,"lv",2.007091,46,40,5,,44.78578,42.01875,4.494306,,"","http://www.socialsecurityworks.org/wp-content/uploads/2016/10/NationalResults.pdf",47527,74321,10/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",10/21/2016,10/22/2016,"YouGov","B",1042,"lv",2.006962,46,43,3,,45.42286,44.84038,3.177032,,"","https://today.yougov.com/news/2016/10/23/battlegrounds-presidential-race-tight-florida-and-/",47236,73919,10/23/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/23/2016,10/30/2016,"Winthrop University","",712,"lv",2.003458,44,39,5,,44.23488,41.36478,4.248335,,"","http://www.winthrop.edu/news-events/article.aspx?id=46011",48074,75204,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",10/28/2016,11/1/2016,"The Times-Picayune/Lucid","",892,"lv",1.993701,45,38,7,,44.90005,41.10813,5.163815,,"","https://luc.id/wp-content/uploads/2016/11/Nevada-Battleground-Results.pdf",48104,75315,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",10/28/2016,11/3/2016,"SurveyMonkey","C-",1469,"lv",1.98738,37,47,10,,35.41608,46.78001,7.336149,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48284,75651,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/26/2016,10/27/2016,"Emerson College","B",800,"lv",1.984365,45,45,6,,44.58555,44.57314,5.235706,,"","http://projects.fivethirtyeight.com/polls/20161029_1.pdf",47757,74740,10/29/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Missouri",10/28/2016,10/31/2016,"Emerson College","B",650,"lv",1.980512,37,52,5,,36.71282,50.79108,4.610742,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48081,75217,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Vermont",10/24/2016,10/26/2016,"Political Marketing International, Inc./Red Racing Horses","B-",1052,"lv",1.975698,52,26,5,,50.57081,27.78759,4.220351,,"","http://rrhelections.com/index.php/2016/10/28/rrh-elections-vermont-poll-phil-scott-r-leads-sue-minter-d-45-38-for-governor/",47640,74563,10/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/20/2016,10/23/2016,"CNN/Opinion Research Corp.","A-",779,"lv",1.966223,49,44,3,,47.46873,44.23736,1.27301,,"","http://i2.cdn.turner.com/cnn/2016/images/10/24/cnn.poll.pdf",47314,74018,10/24/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Idaho",10/21/2016,10/23/2016,"Emerson College","B",1023,"lv",1.956722,23,52,,,20.4423,50.78895,,,"","http://media.wix.com/ugd/3bebb2_06bcdf8a3e564f1ea6549d31229f4d73.pdf",47339,74075,10/25/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",10/29/2016,11/1/2016,"MassINC Polling Group","A-",500,"lv",1.949517,39,40,10,,38.94373,41.04137,8.709967,,"","http://d279m997dpfwgl.cloudfront.net/wp/2016/11/Topline-2016-10-WBUR-NH-General-6.pdf",48128,75395,11/3/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/25/2016,10/27/2016,"SurveyUSA","A",683,"rv",1.938476,42,49,3,,41.70422,51.27776,2.047576,,"","http://www.11alive.com/news/politics/elections/exclusive-poll-donald-trump-will-win-georgia/343838078",47785,74803,10/31/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",10/27/2016,11/1/2016,"Trafalgar Group","C",1150,"lv",1.936434,44.16,49.13,3.59,,43.87284,47.48576,3.867052,,"","https://drive.google.com/file/d/0B4lhKxf9pMitRFdHQVQxZEJWVG8/view",48122,75385,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",10/28/2016,10/31/2016,"Emerson College","B",650,"lv",1.932758,42,51,2,,41.72812,49.71761,1.610742,,"","http://media.wix.com/ugd/3bebb2_6ee2070379ba4a88bff29b1fa5aae9e0.pdf",48080,75216,11/2/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Utah",10/28/2016,11/3/2016,"SurveyMonkey","C-",1327,"lv",1.928679,30,33,7,26,28.40223,32.72892,4.305844,26.12874,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",48313,75680,11/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",10/20/2016,10/26/2016,"Quinnipiac University","A-",749,"lv",1.925744,50,38,4,,49.93048,39.30235,2.515878,,"","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2397",47620,74524,10/27/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Utah",10/30/2016,11/2/2016,"Monmouth University","A+",402,"lv",1.911844,31,37,4,24,29.68815,36.85513,4.420177,24.06437,"","https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_UT_110316/",48191,75470,11/3/16,"23:06:17  4 Nov 2016"
